ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank
BNS.TO,The Bank of Nova Scotia,Financial Services,153602801664.0,17.28,13.484859,1.763315,3.64,,,0.11038999,0.005334778040631708,0.27905,0.126,0.354,,-26220197888.0,,,37097000000.0,349912006656.0,531156008960.0,71.048,1460042000000.0,,,,7789000000.0,,,,1236305738.0,0.00549422921799654,,,,0.2156650288142396,0.21293714638601102,0.025408173189538384,0.023806202006052293,1244435686.0,36080000000.0,125.28,[],{},,,,,0.057870370370370364,,,0.65,13,20,0.7321428571428573,7.0,22.0,0.45983636363636365,0.45983636363636365,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,3,5,"cheapness,dividend,garp",0.550025,False,0.36665000000000003,0.8269,hold,2
OTEX.TO,Open Text Corporation,Technology,7915645952.0,11.133105,5.1824875,1.4039186,4.77,0.94,161.833,0.1276,0.031644110264044074,0.09912,0.022,0.99,836536896.0,13073722368.0,1568054016.0,1038579000.0,5168405000.0,6415261184.0,1259085952.0,23.234964,13774064000.0,2201458000.0,,2747054000.0,435868000.0,,0.7225221320697585,,254784391.0,0.03273965878642999,0.7264012595724089,0.8013886876632204,0.8131868877419484,0.48234014303984646,0.4707553802144448,0.3752273112713866,0.40614500918539287,267800517.0,377389000.0,32.62,[],{},0.10568144420211684,8.337545922907799,12.588086575985072,0.07944019084741206,0.08982220144335296,,0.09418500572684708,0.95,19,20,0.77,12.0,22.0,0.6414045454545455,0.6414045454545455,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,dividend,garp",0.7077716666666667,False,0.63335,0.8233,hold,2
WSP.TO,WSP Global Inc.,Industrials,24448999424.0,24.740793,13.795575,2.436223,0.83,1.189,87.041,0.10462,0.04627159309021113,0.052270003,0.037,-0.028,1707637504.0,32570195968.0,2202500096.0,1773400000.0,18285000000.0,8734600192.0,612800000.0,74.439,20840000000.0,7430800000.0,,5863400000.0,964300000.0,,0.7634181022696199,,134806772.0,0.03373400926769377,0.7529133780339956,1.267319302793601,1.1159957964460863,0.23342130518234164,0.2867242267020476,0.8773992322456814,0.800368331419066,130479453.0,303800000.0,181.35,[],{},0.06984488299033305,14.78782953387894,18.365961411976993,0.054448551729389456,0.04041907630042416,,0.11841138843262156,0.95,19,20,0.7183333333333334,6.0,22.0,0.43110909090909094,0.43110909090909094,0.2727272727272727,0.0,0.8,0.2727272727272727,22.0,3,5,"cheapness,dividend,garp",0.4691883333333333,False,0.73335,0.7467,hold,2
CNQ.TO,Canadian Natural Resources Limited,Energy,128104300544.0,11.811539,12.065494,2.8698251,4.07,0.984,44.85,0.22825001,0.11782641838179245,0.25134,-0.012,-0.453,5340624896.0,146989367296.0,14796000256.0,8226000000.0,44167000000.0,20020000768.0,808000000.0,21.402,91830000000.0,7664000000.0,,8063000000.0,10820000000.0,,0.21285122376434895,,2081578000.0,0.07153317166321067,0.26254547206629886,0.9505146967629915,0.7688713529228532,0.18095393662201895,0.2204688433557094,0.4809648263094849,0.48628732763973337,2102996000.0,1039000000.0,61.42,[],{},0.04168966126289925,9.934398807298859,17.868875187940677,0.05596323156786493,0.08466297236964633,,0.09820096219274893,0.95,19,20,0.7527777777777779,12.0,22.0,0.6348090909090909,0.6348090909090909,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,dividend,garp",0.6697666666666666,False,0.56665,0.7403,hold,2
GIB-A.TO,CGI Inc.,Technology,19976579072.0,12.453003,9.845968,2.004834,0.71,0.945,44.158,0.16622,0.0849451700937023,0.10262,0.033,0.106,2126564736.0,23675408384.0,2922021888.0,2611628000.0,15912673000.0,4416373248.0,716035968.0,47.58,19521828000.0,5053179000.0,,5102170000.0,1658285000.0,,0.16412252045900774,,217815395.0,0.10144845802347288,0.16464956209229775,0.9903980071224596,1.3573351599043249,0.22187056458032517,0.198280503729353,0.8151220777070672,0.8795768869054197,225295565.0,119021000.0,95.39,[],{},0.10645289808306975,8.10240624179746,9.065383118882169,0.11030973395014194,0.0803019159314424,,0.18111580732358562,0.95,19,20,0.7100000000000001,11.0,22.0,0.6118090909090911,0.6118090909090911,0.5,0.0,1.0,0.5,22.0,4,5,"cheapness,quality,dividend,garp",0.6003366666666666,False,0.73335,0.7367,hold,2
FFH.TO,Fairfax Financial Holdings Limited,Financial Services,47801352192.0,8.077473,10.115755,1.3038583,0.9,2.549,45.824,0.17221001,0.04427592387628644,0.11723,-0.078,-0.271,2420187392.0,60033748992.0,7604800000.0,7262200000.0,30405400000.0,14048799744.0,6691800064.0,1777.6089,107787700000.0,,,,4772400000.0,,,,21655316.0,0.04003934807026028,,,,0.13762145402490267,0.13493350196792017,0.2820859894032436,0.2786211229286207,22467696.0,821900000.0,2317.75,[],{},0.05063010314601604,7.894191693667158,8.266606399162788,0.12096862384802504,0.12380109472356021,,,0.9,18,20,0.7315476190476191,12.0,22.0,0.6130636363636364,0.6130636363636364,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,dividend,garp",0.5736033333333334,False,0.56665,0.6881,hold,2
MFC.TO,Manulife Financial Corporation,Financial Services,101173067776.0,17.504324,12.363974,2.072401,3.05,30.143,44.278,0.12564,0.005638593647756606,0.20038,0.121,1.616,5451250176.0,98630410240.0,10124000256.0,8624000000.0,53014000000.0,23491999744.0,30281000960.0,29.309,1025433000000.0,,,,5782000000.0,,,,1677180680.0,0.005752857017341324,,,,0.014311027634179902,0.014467449515640293,0.0516991358772343,-0.007445715138054265,1728734607.0,1530000000.0,60.74,[],{},0.05388044759173677,9.742237035360265,11.436735881261596,0.08743753553305711,0.05712874144697047,,,0.9,18,20,0.6690476190476191,9.0,22.0,0.6106590909090911,0.6106590909090911,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,quality,dividend,garp",0.7283383333333333,False,0.73335,0.6738,hold,2
RCI-B.TO,Rogers Communications Inc.,Communication Services,26244145152.0,3.7254603,9.797437,1.4600428,4.12,0.553,184.2,0.40674,0.0765897880282629,0.3174,0.102,0.595,6757374976.0,75743141888.0,9456000000.0,5018000000.0,21712000000.0,44802998272.0,1652000000.0,33.273,90012000000.0,9488000000.0,,15652000000.0,6894000000.0,,0.45228445099484155,,540225278.0,0.0242819733654479,0.46675402834401086,0.6061845131612573,0.6640494884606234,0.49077900724347867,0.6670260884177508,0.24121228280673687,0.2885269776364986,536101202.0,2071000000.0,48.58,[],{},0.25748123769560227,8.010061536379018,15.094288937425269,0.0662502224613289,0.2684232066571747,,0.06748251748251748,0.95,19,20,0.6833333333333333,12.0,22.0,0.6588181818181819,0.6588181818181819,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,dividend,garp",0.7137883333333334,False,0.43335,0.6667,hold,2
CNR.TO,Canadian National Railway Company,Industrials,109758201856.0,23.870712,20.435684,5.1251984,2.02,0.668,105.664,0.21846001,0.08060797540773632,0.27228,-0.005,0.011,2598500096.0,132019142656.0,8999000064.0,6587000000.0,17304000000.0,22666000384.0,586000000.0,35.304,58555000000.0,2471000000.0,,3696000000.0,4720000000.0,,0.4237170596393897,,613333951.0,0.07794346995636708,0.40871758770386013,0.6685606060606061,0.658702213279678,0.36939629408248653,0.37448963499044985,0.2955170352659892,0.29870152627613156,627934857.0,913000000.0,180.94,[],{},0.023674769193186736,14.670423571184898,20.04237781326856,0.049894279477057595,0.041892340706050156,,0.1200714559142529,0.95,19,20,0.6566666666666666,6.0,22.0,0.4340545454545454,0.4340545454545454,0.2727272727272727,0.0,0.8825,0.2727272727272727,22.0,4,5,"cheapness,quality,dividend,garp",0.4879516666666667,False,0.46665,0.6533,hold,2
CAE.TO,CAE Inc.,Industrials,11123441664.0,35.659794,23.012594,2.0978892,,0.959,60.025,0.06227,0.02808625917221335,0.06372,0.04,-0.482,389787488.0,13886974976.0,915699968.0,622500000.0,4914000000.0,3234200064.0,552400000.0,16.488,11147800000.0,2265200000.0,,2361300000.0,313100000.0,,0.283028083028083,,321734387.0,0.036142966701742496,0.27615284946579155,0.9593020793630627,0.7979155034431417,0.2901200236818027,0.3094758244306123,0.4408044636609914,0.4198309226132087,320265108.0,186500000.0,34.59,[],{},0.035041986084352966,15.165420401106752,22.308393535742972,0.04482617712466741,0.028042786786709985,,0.07084732259716611,0.9,18,20,0.568627450980392,0.0,22.0,0.2631363636363636,0.2631363636363636,0.0,0.0,0.8,0.0,22.0,0,5,,0.2775983333333333,False,0.73335,0.6458,hold,2
L.TO,Loblaw Companies Limited,Consumer Defensive,76223037440.0,29.633482,22.792845,2.0844738,0.95,1.091,151.434,0.24492,0.064146042282993,0.04277,0.042,0.21,4135124992.0,39290380288.0,5719000064.0,4424000000.0,63903000000.0,16734999552.0,960000000.0,31.418,41577000000.0,14928000000.0,,13870000000.0,2667000000.0,,0.31347511071467693,,1171934773.0,0.05310665362035225,0.3132744540358931,1.076279740447008,1.236233854520734,0.3921639367919763,0.46927592954990216,1.536979580056281,1.4707191780821918,1203015716.0,764000000.0,65.49,[],{},0.054250330751447945,6.870148600858627,8.881189034358046,0.11259753577267284,0.0337456124798294,,0.15967084130364168,0.95,19,20,0.6200000000000001,5.0,22.0,0.4565181818181818,0.4565181818181818,0.22727272727272727,0.0,0.9434,0.22727272727272727,22.0,3,5,"cheapness,dividend,garp",0.46549666666666667,False,0.63335,0.62,hold,2
EMA.TO,Emera Incorporated,Utilities,23609362432.0,23.602448,21.21472,1.8483571,3.8,1.066,168.664,0.07665,0.024298815181739073,0.12005,0.051,-0.056,-2061624960.0,46545362944.0,3407000064.0,2050000000.0,8776000000.0,23957000192.0,2456999936.0,41.756,44817000000.0,4389000000.0,,6627000000.0,1089000000.0,,0.43641750227894255,,301754258.0,0.013201089613745897,0.40194444444444444,0.6622906292440018,0.7210166177908114,0.47885846888457506,0.4611534073711904,0.19581855099627374,0.1676328839840749,295935686.0,1018000000.0,77.18,[],{},-0.08732234790066525,13.661685374127424,22.705055094634147,0.04404305542673308,0.04236848652309286,,0.0536789735532862,0.95,19,20,0.6000000000000001,3.0,22.0,0.36601818181818185,0.36601818181818185,0.13636363636363635,0.0,0.937,0.13636363636363635,22.0,2,5,"dividend,garp",0.44362,False,0.26665,0.6125,hold,2
BMO.TO,Bank of Montreal,Financial Services,178711298048.0,19.611835,15.660666,2.127012,2.68,,,0.11367,0.005897202197721834,0.28057,0.158,0.412,,55664300032.0,,,36099000000.0,329961996288.0,454605996032.0,119.957,1476802000000.0,,,,8709000000.0,,,,708905679.0,0.005191370605548765,,,,0.18975326414780044,0.1886777327940967,0.024444035151631703,0.022729803986388082,729529876.0,42050000000.0,255.15,[],{},,,,,0.05098961927835922,,,0.65,13,20,0.5654761904761906,5.0,22.0,0.43569090909090913,0.43569090909090913,0.22727272727272727,0.0,1.0,0.22727272727272727,22.0,3,5,"cheapness,dividend,garp",0.526025,False,0.36665000000000003,0.609,hold,2
MRU.TO,Metro Inc.,Consumer Defensive,19831918592.0,20.046907,16.963524,3.9879537,1.73,1.418,80.689,0.1392,0.06994786579913889,0.044359997,,,840787520.0,28269197312.0,1865600000.0,1488400000.0,22006700000.0,4800999936.0,217800000.0,23.576,14539400000.0,2661000000.0,,2053800000.0,1017000000.0,,0.19858952046422226,,214748000.0,0.06568321004766417,0.19695191777529583,1.2956470931931054,1.0824291214560728,0.31651925113828633,0.3048314781550995,1.5135906571110225,1.5006364652136401,222414000.0,164100000.0,94.02,[],{},0.042395672213941284,15.152871629502572,18.99301082504703,0.052650946667247206,0.049883006889791026,,0.11920932914717755,0.95,19,20,0.56,2.0,22.0,0.37231363636363635,0.37231363636363635,0.09090909090909091,0.0,0.8,0.09090909090909091,22.0,2,5,"cheapness,dividend",0.38698,False,0.73335,0.59,hold,2
IFC.TO,Intact Financial Corporation,Financial Services,51979468800.0,15.664357,15.570182,2.6286287,2.0,0.35,23.328,0.17187999,0.053524845708468535,0.13058,0.045,0.117,4330749952.0,55012470784.0,5863000064.0,4532000000.0,26073000000.0,4961999872.0,3398000128.0,111.853,62868000000.0,,,,3365000000.0,,,,177631629.0,0.03858817995497766,,,,0.08354011579818031,0.0919766152605584,0.414726092765795,0.41971575446023585,178363968.0,225000000.0,294.02,[],{},0.08331654886015304,9.38298996818841,12.138674047661077,0.08238132073351814,0.06383919876187705,,,0.9,18,20,0.6244047619047619,6.0,22.0,0.5615909090909091,0.5615909090909091,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,4,5,"cheapness,quality,dividend,garp",0.6201216666666667,False,0.73335,0.5863,hold,2
CM.TO,Canadian Imperial Bank of Commerce,Financial Services,155121352704.0,16.842419,15.266641,2.4299362,2.52,,,0.15387,0.007546524516132498,0.33976,0.153,0.24,,137154478080.0,,,29014000000.0,302462992384.0,322755985408.0,69.936,1116938000000.0,,,,8429000000.0,,,,926610598.0,0.006828313267465463,,,,0.20214192730482802,0.20009213184450833,0.02597637469582018,0.024497473572076375,942285419.0,32992000000.0,169.94,[],{},,,,,0.05937389397568128,,,0.65,13,20,0.5952380952380953,6.0,22.0,0.4450136363636364,0.4450136363636364,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,4,5,"cheapness,quality,dividend,garp",0.5228016666666667,False,0.36665000000000003,0.5769,hold,2
PPL.TO,Pembina Pipeline Corporation,Energy,41752846336.0,26.996239,23.302603,2.7498658,3.99,0.833,82.348,0.09806,0.047644494445225706,0.22231,-0.077,0.002,1401874944.0,57222848512.0,3390000128.0,2696000000.0,7778000000.0,13916000256.0,173000000.0,26.114,35555000000.0,1259000000.0,,2065000000.0,1694000000.0,,0.4105168423759321,,581068405.0,0.051825284288375455,0.44907908992416035,0.609685230024213,0.5409215955983494,0.37434959921248767,0.37036728111880335,0.21875966811981437,0.20529930213807102,581000000.0,612000000.0,71.81,[],{},0.03357555393274542,16.879895678871197,21.225092178041542,0.04711404744967618,0.037042196877868805,,0.080501642281278,0.95,19,20,0.5333333333333334,2.0,22.0,0.3931090909090909,0.3931090909090909,0.09090909090909091,0.0,0.9324,0.09090909090909091,22.0,2,5,"dividend,garp",0.45302,False,0.53335,0.5694,hold,2
FTS.TO,Fortis Inc.,Utilities,41962741760.0,24.312683,21.292095,1.8436829,3.08,0.486,133.697,0.0746,0.02404115996258185,0.14728,0.019,-0.012,-2650500096.0,80739024896.0,5654000128.0,3492000000.0,12170000000.0,35411001344.0,359000000.0,44.704,74830000000.0,3805000000.0,,7513000000.0,1799000000.0,,0.7230073952341824,,507340068.0,0.02286149742808154,0.7176746611053181,0.5064554771729003,0.6288933068257124,0.46335694240277964,0.4586179680483357,0.16263530669517573,0.15660125738235856,499301105.0,1478000000.0,82.42,[],{},-0.06316317725755773,14.279982856059815,23.121141150057273,0.0432504604123972,0.041130795807274745,,0.05187396942822764,0.95,19,20,0.55,2.0,22.0,0.34989545454545457,0.34989545454545457,0.09090909090909091,0.0,0.9208,0.09090909090909091,22.0,2,5,"dividend,garp",0.4242333333333333,False,0.26665,0.5625,hold,2
BIP-UN.TO,Brookfield Infrastructure Partners L.P.,Utilities,43420704768.0,58.563828,27.394234,3.8870692,4.69,0.684,201.437,0.0673,0.006016387046429965,0.014040001,0.169,,-1557250048.0,120950267904.0,10193000448.0,5798000000.0,23100000000.0,68960002048.0,2819000064.0,14.162341,128150000000.0,11978000000.0,,15260000000.0,771000000.0,,0.2694372294372294,,462889419.0,0.0033559613729802085,0.2549075526403346,0.7849279161205767,0.881133632945061,0.5393445181428014,0.5388086815183096,0.18025751072961374,0.20115689836504447,464255981.0,3488000000.0,55.05,[],{},-0.03586422782219913,11.86601222290067,20.86068780682994,0.04793705793691964,0.017075386533817426,,0.0513597307113119,0.95,19,20,0.475,1.0,22.0,0.22170000000000004,0.22170000000000004,0.045454545454545456,0.0,0.9091,0.045454545454545456,22.0,1,5,dividend,0.2440783333333333,False,0.26665,0.5625,hold,2
TRI.TO,Thomson Reuters Corporation,Industrials,58793050112.0,27.318459,19.00613,3.6847882,2.71,0.604,22.85,0.12734,0.08372352285395764,0.19927,0.098,0.056,1677250048.0,61003051008.0,2169999872.0,1989000000.0,7476000000.0,2699000064.0,489000000.0,36.550266,17940000000.0,2228000000.0,,3468000000.0,1502000000.0,,0.7580256821829856,,438092269.0,0.11986765742799804,0.7532378065582805,0.6424452133794695,1.0157159487776484,0.13221850613154962,0.1668384227368878,0.41672240802675586,0.3936649129467918,443062323.0,183000000.0,134.68,[],{},0.0285280325617545,28.11200673103081,30.67021166817496,0.032604926591936534,0.03660528582523633,,0.13743781094527363,0.95,19,20,0.5533333333333335,3.0,22.0,0.45967272727272734,0.45967272727272734,0.13636363636363635,0.0,0.9012,0.13636363636363635,22.0,3,5,"quality,dividend,garp",0.5500999999999999,False,0.73335,0.5517,hold,2
